"rating","date","content","title","variant","images","verified","author","product","url"
"5.0","29-Feb-2020","My husband never takes time to enjoy his hobbies. I bought this to let him escape. This has been a blast for him and my 4 year old as he teaches her his childhood games.","Husband Vanished For Days","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Stef G-Walsh","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews
"
"5.0","19-Jul-2020","This was bought as a gift. It arrived almost a week earlier than scheduled, new, in the box. My daughter is extremely happy with it. While it was priced higher than I was expecting, this was the only seller that had new ones in stock.","New, fast delivery","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","DeeDee","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews
"
"5.0","19-Apr-2020","Does what it is supposed to do. Was easy to set up for someone with limited video game experience.","Easy to set up and play","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Juliet Ann Hamak","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews
"
"2.0","27-Nov-2019","The system is great, and I love many of the games on the switch. However, I’m not impressed when I take over a year to save up the money, and I find the product already has scratches, and the red joycon spontaneously disconnects and needs to be reset multiple times in each gameplay session. The console is great, but perhaps consider purchasing from somewhere other than amazon.","Just Don’t Buy from Amazon","Style: Console Color: Neon Blue and Red HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/71aS-SHy9GL._SY88.jpg","Verified Purchase","Chloe Peters","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews
"
"5.0","22-Dec-2019","My kids love the colors","Nice","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Andrea","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews
"
"5.0","19-Jan-2020","It's awesome. I love how the joycons feel in my hands while playing the games. There is a great assortment of games for the system too! I love that it is travel sized and easy to set up so I can move it from the living room to the bedroom.","Love this system","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Kat","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_45?ie=UTF8&pageNumber=45&reviewerType=all_reviews
"
"4.0","17-Oct-2020","It's fun to play with, and seems everyone is getting one. But it's small, as expected. Not much to complain.","Fun machine, but small.","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","james","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"2.0","02-May-2020","The switch works perfect but the box was not sealed when I received it. One of my joy con controllers is missing the R and L detachable piece to the controller. I reached out to them they said they would get back to me and never did very disappointed as I cannot find this piece for sale on its own....","Missing a part","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Amazon Customer","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","30-Dec-2019","My 8 year old son loves this system. He’s never really been into video games, but it’s easier for him than the PS4 and other newer systems. It’s nice that he can play on the tv or just hold it in his hands. We’ve only owned it for a week, but so far it’s great.","Family fun","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","amanda f.","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","14-Jan-2020","We all love this ...my daughter can take it on the road to play but we can also hook it up to the TV so we can all play....great gift definitely worth the price","Everyone love","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Blaise","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","13-Feb-2020","My daughter can not get enough of this, I miss her.  OMG - FortNite is a blast though!!  Also bought an extra SD card, and a new controller to complement the system.","So fun, but I miss my kid","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","pdx2wheeler","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","01-May-2020","This product, while priced above MSRP, it was well below the price gouging going on by other sellers. The product arrived in a timely manner and was as described. Very happy with this purchase and the supplier. Will definitely purchase from them again. Nintendo, well it is a Nintendo -- works great and seems to have made my child very happy.","As advertised!","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","keith murrow","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","02-Oct-2020","It was impossible to find in stock at retail value, but I love my Switch. It got lost in transit which was terrifying, but it was eventually recovered and delivered.","Great gaming console","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Taylor Vogel","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","27-Jan-2020","Bought this for my son for Christmas.  He is one happy kid.  Kids had a lot of fun playing Smash Bros, Mario Party, Mario Cart, etc.  Love that he can travel and keep himself entertained with long road trip as well.","Great console and lots of fun","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Chi-Chang","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","24-Jul-2020","We had no problems with this game system. It works great and we love to play it at parties. Unfortunately due to COVID, we haven't played it much lately, but when we do, we always love to have it.","Great Game System, especially for groups","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Christina","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","21-May-2020","Love it. I’m a mom of two young teens and I have never been a big player but this game is so much fun for the whole family. Love the fact it’s portable and you can connect it to your tv. Multiple players are a big plus","Great portable game for all ages","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Asia","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews
"
"5.0","27-Nov-2019","So nice we bought it twice","Your Whole Family Will Want Their Own","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Al0ysiusHWWW","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","23-Feb-2020","I love the switch. And buyong one for my sister made me love it even more as a game console because its so versitile and convenient for travel!! I live it so much. The only downside is that for most games, and for the console itself, you need lots of accessories like a case, or grips for the joycons for comfortability. I also wish that the games were a bit cheaper due to the fact that they are sooo small and they don't hold memeory. Other than that. I'd recommend this product to anyone.","THIS IS A GREAT CONSOLE !","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Jamal Willabus","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","29-Mar-2020","I'm so happy I finally got one of these, I slapped a samsung microsd in there and my games are lightning fast. It's the correct model number too, not the old one.","Awesome.","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Scott M. Flanagan","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","21-Mar-2020","Love this product, came with everything I needed and worth every penny for it, I play all the time. It's in great condition and they did a great job on packaging so that it would not get damaged.","Excellent","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Rachael Goldman","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","20-Dec-2019","Got it for my son .... he loves it of course he turned 11 and loves video games like all boys ... enjoys the portable switch as he can take it with him any where he goes .specially .. in the car . It’s a lovely gift","Best birthday gift ever","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","Ash","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","29-May-2020","Your browser does not support HTML5 video. The Nintendo Switch is great at well, switching, no matter if it's on the bus or in the living room, the Nintendo Switch is a great console for the family or the dedicated gamer. This version, the V2, is a big upgrade over the original Switch and has a very noticeable extended battery life compared to the original Switch, with newer joycons included and a brighter LCD screen. Love it, use it everyday!","A console on par with all the other legendary Nintendo consoles","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Jammy gamboa","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","07-Jan-2020","My son received this as a gift. He says it works great the only thing that takes some time is when you have to download games. Easy to hold and great picture quality.  Also nice to be able to play on the TV as well.","Great for the family","Style: Console Color: Gray HAC-001(-01)","https://images-na.ssl-images-amazon.com/images/I/81NC8dyEDuL._SY88.jpg","Verified Purchase","C. Smith","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","15-Feb-2020","Came in pristine condition. My two boys love this thing...so much so I had to buy a second one because they seem to want to play with it at the same time.","Excellent Game Console for Kids","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Adam Montoya","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"4.0","27-Jan-2020","Geez, I suck at these games. Now in my 50's I'm trying to work on my reaction time and reflexes and these games on the switch show me how much I suck :)","I'm too old for this Sh!t","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","JC","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"5.0","12-Aug-2020","While technologically inferior to the other 2 consoles of this gen, the Switch is hands down the most fun of them all. There are just a gazillion games available and the ability to seamlessly switch from docked mode to portable mode is just priceless. Nothing can beat being able to play your favorite games anywhere you want. Definitely a must buy.","Best gaming experience","Style: Console Color: Neon Blue and Red HAC-001(-01)","","Verified Purchase","NCB","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
"
"4.0","07-May-2020","The switch works great, and I actually use a mini docking station, so it fits it perfectly. The joy cons that came with it are not working properly, so that has been a struggle. The right z functions stick when you hold them down and won't come back up for a bit. But I work all day. I don't have time to sit on hold and complain.","Make sure you have a Nintendo Account and online access.","Style: Console Color: Gray HAC-001(-01)","","Verified Purchase","Robyn Bickel","Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01)","https://www.amazon.com/Nintendo-Switch-Neon-Blue-Joy%E2%80%91/product-reviews/B07VGRJDFY/ref=cm_cr_dp_d_show_all_btm_48?ie=UTF8&pageNumber=48&reviewerType=all_reviews
"
